NUM_LANE, NUM_LANE_SELF, AVG_CAR_PER_SEC, SELF_RATIO, SELF_INIT_V, HUMN_INIT_V, queueSelf.size, queueHumn.size
4, 2, 4.2, 0.58, 28, 24, 4540, 3187
4, 2, 4.4, 0.58, 28, 24, 4849, 3595
4, 2, 4.6, 0.58, 28, 24, 5304, 3867
4, 2, 4.8, 0.58, 28, 24, 5782, 4112
4, 2, 2, 0.6, 28, 24, 1, 1
4, 2, 2.2, 0.6, 28, 24, 307, 219
4, 2, 2.4, 0.6, 28, 24, 752, 482
4, 2, 2.6, 0.6, 28, 24, 1183, 775
4, 2, 2.8, 0.6, 28, 24, 1599, 1088
4, 2, 3, 0.6, 28, 24, 2048, 1355
4, 2, 3.2, 0.6, 28, 24, 2425, 1694
4, 2, 3.4, 0.6, 28, 24, 2859, 1986
4, 2, 3.6, 0.6, 28, 24, 3330, 2234
4, 2, 3.8, 0.6, 28, 24, 3760, 2525
4, 2, 4, 0.6, 28, 24, 4128, 2879
4, 2, 4.2, 0.6, 28, 24, 4632, 3086
4, 2, 4.4, 0.6, 28, 24, 5013, 3437
4, 2, 4.6, 0.6, 28, 24, 5576, 3580
4, 2, 4.8, 0.6, 28, 24, 5992, 3889
4, 2, 2, 0.62, 28, 24, 2, 1
4, 2, 2.2, 0.62, 28, 24, 314, 202
4, 2, 2.4, 0.62, 28, 24, 749, 492
4, 2, 2.6, 0.62, 28, 24, 1223, 734
4, 2, 2.8, 0.62, 28, 24, 1688, 986
4, 2, 3, 0.62, 28, 24, 2073, 1326
4, 2, 3.2, 0.62, 28, 24, 2483, 1639
4, 2, 3.4, 0.62, 28, 24, 2936, 1888
4, 2, 3.6, 0.62, 28, 24, 3464, 2087
4, 2, 3.8, 0.62, 28, 24, 3873, 2398
4, 2, 4, 0.62, 28, 24, 4327, 2675
4, 2, 4.2, 0.62, 28, 24, 4680, 3037
4, 2, 4.4, 0.62, 28, 24, 5189, 3256
4, 2, 4.6, 0.62, 28, 24, 5659, 3503
4, 2, 4.8, 0.62, 28, 24, 6115, 3752
4, 2, 2, 0.64, 28, 24, 0, 3
4, 2, 2.2, 0.64, 28, 24, 335, 184
4, 2, 2.4, 0.64, 28, 24, 783, 449
4, 2, 2.6, 0.64, 28, 24, 1254, 696
4, 2, 2.8, 0.64, 28, 24, 1723, 950
4, 2, 3, 0.64, 28, 24, 2117, 1276
4, 2, 3.2, 0.64, 28, 24, 2686, 1431
4, 2, 3.4, 0.64, 28, 24, 3098, 1746
4, 2, 3.6, 0.64, 28, 24, 3609, 1935
4, 2, 3.8, 0.64, 28, 24, 4009, 2264
4, 2, 4, 0.64, 28, 24, 4474, 2507
4, 2, 4.2, 0.64, 28, 24, 4908, 2807
4, 2, 4.4, 0.64, 28, 24, 5327, 3110
4, 2, 4.6, 0.64, 28, 24, 5803, 3346
4, 2, 4.8, 0.64, 28, 24, 6240, 3635
4, 2, 2, 0.66, 28, 24, 3, 0
4, 2, 2.2, 0.66, 28, 24, 356, 159
4, 2, 2.4, 0.66, 28, 24, 812, 423
4, 2, 2.6, 0.66, 28, 24, 1315, 636
4, 2, 2.8, 0.66, 28, 24, 1743, 927
4, 2, 3, 0.66, 28, 24, 2202, 1191
4, 2, 3.2, 0.66, 28, 24, 2776, 1336
4, 2, 3.4, 0.66, 28, 24, 3154, 1669
4, 2, 3.6, 0.66, 28, 24, 3709, 1844
4, 2, 3.8, 0.66, 28, 24, 4124, 2148
4, 2, 4, 0.66, 28, 24, 4593, 2400
4, 2, 4.2, 0.66, 28, 24, 5021, 2683
4, 2, 4.4, 0.66, 28, 24, 5501, 2929
4, 2, 4.6, 0.66, 28, 24, 6079, 3067
4, 2, 4.8, 0.66, 28, 24, 6472, 3396
4, 2, 2, 0.68, 28, 24, 1, 1
4, 2, 2.2, 0.68, 28, 24, 343, 173
4, 2, 2.4, 0.68, 28, 24, 820, 401
4, 2, 2.6, 0.68, 28, 24, 1308, 630
4, 2, 2.8, 0.68, 28, 24, 1795, 870
4, 2, 3, 0.68, 28, 24, 2334, 1058
4, 2, 3.2, 0.68, 28, 24, 2808, 1302
4, 2, 3.4, 0.68, 28, 24, 3266, 1564
4, 2, 3.6, 0.68, 28, 24, 3798, 1746
4, 2, 3.8, 0.68, 28, 24, 4238, 2022
4, 2, 4, 0.68, 28, 24, 4726, 2271
4, 2, 4.2, 0.68, 28, 24, 5204, 2499
4, 2, 4.4, 0.68, 28, 24, 5767, 2657
4, 2, 4.6, 0.68, 28, 24, 6276, 2876
4, 2, 4.8, 0.68, 28, 24, 6715, 3147
4, 2, 2, 0.7, 28, 24, 2, 2
4, 2, 2.2, 0.7, 28, 24, 358, 147
4, 2, 2.4, 0.7, 28, 24, 858, 370
4, 2, 2.6, 0.7, 28, 24, 1389, 551
4, 2, 2.8, 0.7, 28, 24, 1866, 792
4, 2, 3, 0.7, 28, 24, 2376, 1006
4, 2, 3.2, 0.7, 28, 24, 2874, 1228
4, 2, 3.4, 0.7, 28, 24, 3402, 1423
4, 2, 3.6, 0.7, 28, 24, 3815, 1723
4, 2, 3.8, 0.7, 28, 24, 4362, 1903
4, 2, 4, 0.7, 28, 24, 4927, 2046
4, 2, 4.2, 0.7, 28, 24, 5352, 2356
4, 2, 4.4, 0.7, 28, 24, 5909, 2517
4, 2, 4.6, 0.7, 28, 24, 6398, 2745
4, 2, 4.8, 0.7, 28, 24, 6895, 2955
4, 2, 2, 0.72, 28, 24, 1, 1
4, 2, 2.2, 0.72, 28, 24, 360, 148
4, 2, 2.4, 0.72, 28, 24, 881, 339
4, 2, 2.6, 0.72, 28, 24, 1380, 567
4, 2, 2.8, 0.72, 28, 24, 1889, 777
4, 2, 3, 0.72, 28, 24, 2449, 942
4, 2, 3.2, 0.72, 28, 24, 2944, 1154
4, 2, 3.4, 0.72, 28, 24, 3447, 1382
4, 2, 3.6, 0.72, 28, 24, 3920, 1608
4, 2, 3.8, 0.72, 28, 24, 4481, 1782
4, 2, 4, 0.72, 28, 24, 4995, 1977
4, 2, 4.2, 0.72, 28, 24, 5597, 2105
4, 2, 4.4, 0.72, 28, 24, 6049, 2358
4, 2, 4.6, 0.72, 28, 24, 6687, 2447
4, 2, 4.8, 0.72, 28, 24, 7088, 2773
4, 2, 2, 0.74, 28, 24, 0, 0
4, 2, 2.2, 0.74, 28, 24, 387, 120
4, 2, 2.4, 0.74, 28, 24, 896, 320
4, 2, 2.6, 0.74, 28, 24, 1414, 521
4, 2, 2.8, 0.74, 28, 24, 1939, 712
4, 2, 3, 0.74, 28, 24, 2516, 876
4, 2, 3.2, 0.74, 28, 24, 3038, 1052
4, 2, 3.4, 0.74, 28, 24, 3506, 1308
4, 2, 3.6, 0.74, 28, 24, 4122, 1408
4, 2, 3.8, 0.74, 28, 24, 4650, 1612
4, 2, 4, 0.74, 28, 24, 5186, 1794
4, 2, 4.2, 0.74, 28, 24, 5708, 1986
4, 2, 4.4, 0.74, 28, 24, 6346, 2063
4, 2, 4.6, 0.74, 28, 24, 6720, 2402
4, 2, 4.8, 0.74, 28, 24, 7319, 2539
4, 2, 2, 0.76, 28, 24, 0, 0
4, 2, 2.2, 0.76, 28, 24, 359, 140
4, 2, 2.4, 0.76, 28, 24, 923, 282
4, 2, 2.6, 0.76, 28, 24, 1452, 484
4, 2, 2.8, 0.76, 28, 24, 2043, 612
4, 2, 3, 0.76, 28, 24, 2540, 835
4, 2, 3.2, 0.76, 28, 24, 3111, 988
4, 2, 3.4, 0.76, 28, 24, 3640, 1178
4, 2, 3.6, 0.76, 28, 24, 4197, 1344
4, 2, 3.8, 0.76, 28, 24, 4733, 1520
4, 2, 4, 0.76, 28, 24, 5337, 1636
4, 2, 4.2, 0.76, 28, 24, 5801, 1890
4, 2, 4.4, 0.76, 28, 24, 6350, 2063
4, 2, 4.6, 0.76, 28, 24, 6978, 2147
4, 2, 4.8, 0.76, 28, 24, 7386, 2457
4, 2, 2, 0.78, 28, 24, 0, 1
4, 2, 2.2, 0.78, 28, 24, 392, 100
4, 2, 2.4, 0.78, 28, 24, 970, 242
4, 2, 2.6, 0.78, 28, 24, 1534, 402
4, 2, 2.8, 0.78, 28, 24, 2050, 590
4, 2, 3, 0.78, 28, 24, 2613, 750
4, 2, 3.2, 0.78, 28, 24, 3177, 916
4, 2, 3.4, 0.78, 28, 24, 3778, 1029
4, 2, 3.6, 0.78, 28, 24, 4347, 1195
4, 2, 3.8, 0.78, 28, 24, 4868, 1380
4, 2, 4, 0.78, 28, 24, 5413, 1568
4, 2, 4.2, 0.78, 28, 24, 5941, 1749
4, 2, 4.4, 0.78, 28, 24, 6555, 1858
4, 2, 4.6, 0.78, 28, 24, 7130, 1999
4, 2, 4.8, 0.78, 28, 24, 7688, 2172
4, 2, 2, 0.8, 28, 24, 1, 0
4, 2, 2.2, 0.8, 28, 24, 358, 122
4, 2, 2.4, 0.8, 28, 24, 941, 261
4, 2, 2.6, 0.8, 28, 24, 1537, 396
4, 2, 2.8, 0.8, 28, 24, 2135, 505
4, 2, 3, 0.8, 28, 24, 2625, 740
4, 2, 3.2, 0.8, 28, 24, 3258, 828
4, 2, 3.4, 0.8, 28, 24, 3866, 953
4, 2, 3.6, 0.8, 28, 24, 4473, 1054
4, 2, 3.8, 0.8, 28, 24, 4981, 1270
4, 2, 4, 0.8, 28, 24, 5541, 1430
4, 2, 4.2, 0.8, 28, 24, 6185, 1492
4, 2, 4.4, 0.8, 28, 24, 6723, 1680
4, 2, 4.6, 0.8, 28, 24, 7345, 1789
4, 2, 4.8, 0.8, 28, 24, 7823, 2017
4, 2, 2, 0.82, 28, 24, 1, 0
4, 2, 2.2, 0.82, 28, 24, 390, 99
4, 2, 2.4, 0.82, 28, 24, 984, 226
4, 2, 2.6, 0.82, 28, 24, 1565, 350
4, 2, 2.8, 0.82, 28, 24, 2148, 476
4, 2, 3, 0.82, 28, 24, 2719, 655
4, 2, 3.2, 0.82, 28, 24, 3359, 732
4, 2, 3.4, 0.82, 28, 24, 3912, 877
4, 2, 3.6, 0.82, 28, 24, 4546, 977
4, 2, 3.8, 0.82, 28, 24, 5104, 1138
4, 2, 4, 0.82, 28, 24, 5653, 1317
4, 2, 4.2, 0.82, 28, 24, 6290, 1393
4, 2, 4.4, 0.82, 28, 24, 6895, 1505
4, 2, 4.6, 0.82, 28, 24, 7505, 1614
4, 2, 4.8, 0.82, 28, 24, 8048, 1798
4, 2, 2, 0.84, 28, 24, 1, 0
4, 2, 2.2, 0.84, 28, 24, 407, 73
4, 2, 2.4, 0.84, 28, 24, 1022, 181
4, 2, 2.6, 0.84, 28, 24, 1621, 292
4, 2, 2.8, 0.84, 28, 24, 2214, 413
4, 2, 3, 0.84, 28, 24, 2822, 539
4, 2, 3.2, 0.84, 28, 24, 3447, 638
4, 2, 3.4, 0.84, 28, 24, 4062, 736
4, 2, 3.6, 0.84, 28, 24, 4600, 914
4, 2, 3.8, 0.84, 28, 24, 5240, 997
4, 2, 4, 0.84, 28, 24, 5842, 1120
4, 2, 4.2, 0.84, 28, 24, 6519, 1173
4, 2, 4.4, 0.84, 28, 24, 7020, 1377
4, 2, 4.6, 0.84, 28, 24, 7684, 1440
4, 2, 4.8, 0.84, 28, 24, 8290, 1563
4, 2, 2, 0.86, 28, 24, 1, 0
4, 2, 2.2, 0.86, 28, 24, 423, 66
4, 2, 2.4, 0.86, 28, 24, 1043, 156
4, 2, 2.6, 0.86, 28, 24, 1653, 270
4, 2, 2.8, 0.86, 28, 24, 2275, 361
4, 2, 3, 0.86, 28, 24, 2899, 452
4, 2, 3.2, 0.86, 28, 24, 3519, 555
4, 2, 3.4, 0.86, 28, 24, 4146, 656
4, 2, 3.6, 0.86, 28, 24, 4719, 800
4, 2, 3.8, 0.86, 28, 24, 5365, 881
4, 2, 4, 0.86, 28, 24, 6018, 943
4, 2, 4.2, 0.86, 28, 24, 6603, 1076
4, 2, 4.4, 0.86, 28, 24, 7175, 1217
4, 2, 4.6, 0.86, 28, 24, 7839, 1289
4, 2, 4.8, 0.86, 28, 24, 8451, 1381
4, 2, 2, 0.88, 28, 24, 0, 1
4, 2, 2.2, 0.88, 28, 24, 429, 55
4, 2, 2.4, 0.88, 28, 24, 1034, 152
4, 2, 2.6, 0.88, 28, 24, 1685, 235
4, 2, 2.8, 0.88, 28, 24, 2356, 280
4, 2, 3, 0.88, 28, 24, 2961, 395
4, 2, 3.2, 0.88, 28, 24, 3560, 507
4, 2, 3.4, 0.88, 28, 24, 4218, 579
4, 2, 3.6, 0.88, 28, 24, 4807, 707
4, 2, 3.8, 0.88, 28, 24, 5460, 762
4, 2, 4, 0.88, 28, 24, 6164, 785
4, 2, 4.2, 0.88, 28, 24, 6730, 942
4, 2, 4.4, 0.88, 28, 24, 7442, 967
4, 2, 4.6, 0.88, 28, 24, 8060, 1058
4, 2, 4.8, 0.88, 28, 24, 8654, 1190
4, 2, 2, 0.9, 28, 24, 2, 1
4, 2, 2.2, 0.9, 28, 24, 423, 56
4, 2, 2.4, 0.9, 28, 24, 1088, 107
4, 2, 2.6, 0.9, 28, 24, 1728, 194
4, 2, 2.8, 0.9, 28, 24, 2354, 274
4, 2, 3, 0.9, 28, 24, 3014, 337
4, 2, 3.2, 0.9, 28, 24, 3677, 394
4, 2, 3.4, 0.9, 28, 24, 4326, 464
4, 2, 3.6, 0.9, 28, 24, 4975, 533
4, 2, 3.8, 0.9, 28, 24, 5632, 603
4, 2, 4, 0.9, 28, 24, 6221, 730
4, 2, 4.2, 0.9, 28, 24, 6911, 767
4, 2, 4.4, 0.9, 28, 24, 7529, 869
4, 2, 4.6, 0.9, 28, 24, 8181, 942
4, 2, 4.8, 0.9, 28, 24, 8850, 984
4, 2, 2, 0.92, 28, 24, 0, 0
4, 2, 2.2, 0.92, 28, 24, 435, 38
4, 2, 2.4, 0.92, 28, 24, 1107, 88
4, 2, 2.6, 0.92, 28, 24, 1769, 140
4, 2, 2.8, 0.92, 28, 24, 2406, 225
4, 2, 3, 0.92, 28, 24, 3090, 266
4, 2, 3.2, 0.92, 28, 24, 3711, 355
4, 2, 3.4, 0.92, 28, 24, 4389, 399
4, 2, 3.6, 0.92, 28, 24, 5043, 473
4, 2, 3.8, 0.92, 28, 24, 5793, 456
4, 2, 4, 0.92, 28, 24, 6400, 553
4, 2, 4.2, 0.92, 28, 24, 7075, 599
4, 2, 4.4, 0.92, 28, 24, 7676, 707
4, 2, 4.6, 0.92, 28, 24, 8409, 694
4, 2, 4.8, 0.92, 28, 24, 9039, 788
4, 2, 2, 0.94, 28, 24, 1, 0
4, 2, 2.2, 0.94, 28, 24, 436, 30
4, 2, 2.4, 0.94, 28, 24, 1117, 73
4, 2, 2.6, 0.94, 28, 24, 1764, 141
4, 2, 2.8, 0.94, 28, 24, 2469, 162
4, 2, 3, 0.94, 28, 24, 3168, 188
4, 2, 3.2, 0.94, 28, 24, 3843, 227
4, 2, 3.4, 0.94, 28, 24, 4510, 281
4, 2, 3.6, 0.94, 28, 24, 5203, 307
4, 2, 3.8, 0.94, 28, 24, 5848, 381
4, 2, 4, 0.94, 28, 24, 6520, 431
4, 2, 4.2, 0.94, 28, 24, 7175, 485
4, 2, 4.4, 0.94, 28, 24, 7869, 512
4, 2, 4.6, 0.94, 28, 24, 8524, 591
4, 2, 4.8, 0.94, 28, 24, 9216, 610
4, 2, 2, 0.96, 28, 24, 0, 1
4, 2, 2.2, 0.96, 28, 24, 455, 21
4, 2, 2.4, 0.96, 28, 24, 1128, 56
4, 2, 2.6, 0.96, 28, 24, 1806, 96
4, 2, 2.8, 0.96, 28, 24, 2500, 114
4, 2, 3, 0.96, 28, 24, 3201, 146
4, 2, 3.2, 0.96, 28, 24, 3924, 138
4, 2, 3.4, 0.96, 28, 24, 4615, 176
4, 2, 3.6, 0.96, 28, 24, 5293, 210
4, 2, 3.8, 0.96, 28, 24, 5958, 265
4, 2, 4, 0.96, 28, 24, 6655, 289
4, 2, 4.2, 0.96, 28, 24, 7340, 322
4, 2, 4.4, 0.96, 28, 24, 8067, 319
4, 2, 4.6, 0.96, 28, 24, 8724, 385
4, 2, 4.8, 0.96, 28, 24, 9419, 400
4, 2, 2, 0.98, 28, 24, 1, 0
4, 2, 2.2, 0.98, 28, 24, 454, 9
4, 2, 2.4, 0.98, 28, 24, 1172, 21
4, 2, 2.6, 0.98, 28, 24, 1859, 41
4, 2, 2.8, 0.98, 28, 24, 2565, 54
4, 2, 3, 0.98, 28, 24, 3266, 75
4, 2, 3.2, 0.98, 28, 24, 3980, 87
4, 2, 3.4, 0.98, 28, 24, 4685, 100
4, 2, 3.6, 0.98, 28, 24, 5391, 118
4, 2, 3.8, 0.98, 28, 24, 6135, 98
4, 2, 4, 0.98, 28, 24, 6777, 160
4, 2, 4.2, 0.98, 28, 24, 7500, 159
4, 2, 4.4, 0.98, 28, 24, 8212, 169
4, 2, 4.6, 0.98, 28, 24, 8916, 178
4, 2, 4.8, 0.98, 28, 24, 9613, 210
4, 3, 2, 0, 28, 24, 0, 5420
4, 3, 2.2, 0, 28, 24, 0, 6137
4, 3, 2.4, 0, 28, 24, 0, 6855
4, 3, 2.6, 0, 28, 24, 0, 7578
4, 3, 2.8, 0, 28, 24, 0, 8301
4, 3, 3, 0, 28, 24, 0, 9016
4, 3, 3.2, 0, 28, 24, 0, 9742
4, 3, 3.4, 0, 28, 24, 0, 10455
4, 3, 3.6, 0, 28, 24, 0, 11178
4, 3, 3.8, 0, 28, 24, 0, 11897
4, 3, 4, 0, 28, 24, 0, 12616
4, 3, 4.2, 0, 28, 24, 0, 13338
4, 3, 4.4, 0, 28, 24, 0, 14056
4, 3, 4.6, 0, 28, 24, 0, 14780
4, 3, 4.8, 0, 28, 24, 0, 15492
4, 3, 2, 0.02, 28, 24, 0, 5269
4, 3, 2.2, 0.02, 28, 24, 0, 5974
4, 3, 2.4, 0.02, 28, 24, 0, 6668
4, 3, 2.6, 0.02, 28, 24, 0, 7383
4, 3, 2.8, 0.02, 28, 24, 0, 8082
4, 3, 3, 0.02, 28, 24, 0, 8820
4, 3, 3.2, 0.02, 28, 24, 0, 9508
4, 3, 3.4, 0.02, 28, 24, 0, 10226
4, 3, 3.6, 0.02, 28, 24, 0, 10870
4, 3, 3.8, 0.02, 28, 24, 0, 11625
4, 3, 4, 0.02, 28, 24, 0, 12333
4, 3, 4.2, 0.02, 28, 24, 0, 13058
4, 3, 4.4, 0.02, 28, 24, 0, 13715
4, 3, 4.6, 0.02, 28, 24, 0, 14481
4, 3, 4.8, 0.02, 28, 24, 0, 15181
4, 3, 2, 0.04, 28, 24, 0, 5134
4, 3, 2.2, 0.04, 28, 24, 0, 5853
4, 3, 2.4, 0.04, 28, 24, 0, 6532
4, 3, 2.6, 0.04, 28, 24, 0, 7199
4, 3, 2.8, 0.04, 28, 24, 0, 7906
4, 3, 3, 0.04, 28, 24, 0, 8574
4, 3, 3.2, 0.04, 28, 24, 0, 9261
4, 3, 3.4, 0.04, 28, 24, 0, 9989
4, 3, 3.6, 0.04, 28, 24, 0, 10644
4, 3, 3.8, 0.04, 28, 24, 0, 11393
4, 3, 4, 0.04, 28, 24, 0, 12065
4, 3, 4.2, 0.04, 28, 24, 0, 12689
4, 3, 4.4, 0.04, 28, 24, 0, 13427
4, 3, 4.6, 0.04, 28, 24, 0, 14099
4, 3, 4.8, 0.04, 28, 24, 0, 14789
4, 3, 2, 0.06, 28, 24, 0, 5006
4, 3, 2.2, 0.06, 28, 24, 0, 5660
4, 3, 2.4, 0.06, 28, 24, 0, 6344
4, 3, 2.6, 0.06, 28, 24, 0, 7028
4, 3, 2.8, 0.06, 28, 24, 0, 7687
4, 3, 3, 0.06, 28, 24, 0, 8344
4, 3, 3.2, 0.06, 28, 24, 0, 9079
4, 3, 3.4, 0.06, 28, 24, 0, 9707
4, 3, 3.6, 0.06, 28, 24, 0, 10428
4, 3, 3.8, 0.06, 28, 24, 0, 11102
4, 3, 4, 0.06, 28, 24, 0, 11775
4, 3, 4.2, 0.06, 28, 24, 0, 12405
4, 3, 4.4, 0.06, 28, 24, 0, 13167
4, 3, 4.6, 0.06, 28, 24, 0, 13770
4, 3, 4.8, 0.06, 28, 24, 0, 14426
4, 3, 2, 0.08, 28, 24, 0, 4870
4, 3, 2.2, 0.08, 28, 24, 0, 5520
4, 3, 2.4, 0.08, 28, 24, 0, 6142
4, 3, 2.6, 0.08, 28, 24, 0, 6794
4, 3, 2.8, 0.08, 28, 24, 0, 7520
4, 3, 3, 0.08, 28, 24, 0, 8181
4, 3, 3.2, 0.08, 28, 24, 0, 8817
4, 3, 3.4, 0.08, 28, 24, 0, 9442
4, 3, 3.6, 0.08, 28, 24, 0, 10120
4, 3, 3.8, 0.08, 28, 24, 0, 10810
4, 3, 4, 0.08, 28, 24, 0, 11395
4, 3, 4.2, 0.08, 28, 24, 0, 12103
4, 3, 4.4, 0.08, 28, 24, 0, 12789
4, 3, 4.6, 0.08, 28, 24, 0, 13429
4, 3, 4.8, 0.08, 28, 24, 0, 14090
4, 3, 2, 0.1, 28, 24, 0, 4684
4, 3, 2.2, 0.1, 28, 24, 0, 5360
4, 3, 2.4, 0.1, 28, 24, 0, 5977
4, 3, 2.6, 0.1, 28, 24, 0, 6639
4, 3, 2.8, 0.1, 28, 24, 0, 7296
4, 3, 3, 0.1, 28, 24, 0, 7913
4, 3, 3.2, 0.1, 28, 24, 0, 8553
4, 3, 3.4, 0.1, 28, 24, 0, 9252
4, 3, 3.6, 0.1, 28, 24, 0, 9894
4, 3, 3.8, 0.1, 28, 24, 0, 10529
4, 3, 4, 0.1, 28, 24, 0, 11117
4, 3, 4.2, 0.1, 28, 24, 0, 11790
4, 3, 4.4, 0.1, 28, 24, 0, 12468
4, 3, 4.6, 0.1, 28, 24, 0, 13180
4, 3, 4.8, 0.1, 28, 24, 0, 13755
4, 3, 2, 0.12, 28, 24, 0, 4551
4, 3, 2.2, 0.12, 28, 24, 0, 5197
4, 3, 2.4, 0.12, 28, 24, 0, 5856
4, 3, 2.6, 0.12, 28, 24, 0, 6458
4, 3, 2.8, 0.12, 28, 24, 0, 7047
4, 3, 3, 0.12, 28, 24, 0, 7652
4, 3, 3.2, 0.12, 28, 24, 0, 8263
4, 3, 3.4, 0.12, 28, 24, 0, 9042
4, 3, 3.6, 0.12, 28, 24, 0, 9635
4, 3, 3.8, 0.12, 28, 24, 0, 10289
4, 3, 4, 0.12, 28, 24, 0, 10822
4, 3, 4.2, 0.12, 28, 24, 0, 11512
4, 3, 4.4, 0.12, 28, 24, 0, 12197
4, 3, 4.6, 0.12, 28, 24, 0, 12736
4, 3, 4.8, 0.12, 28, 24, 0, 13432
4, 3, 2, 0.14, 28, 24, 0, 4397
4, 3, 2.2, 0.14, 28, 24, 0, 4963
4, 3, 2.4, 0.14, 28, 24, 0, 5643
4, 3, 2.6, 0.14, 28, 24, 0, 6262
4, 3, 2.8, 0.14, 28, 24, 0, 6854
4, 3, 3, 0.14, 28, 24, 0, 7487
4, 3, 3.2, 0.14, 28, 24, 0, 8168
4, 3, 3.4, 0.14, 28, 24, 0, 8649
4, 3, 3.6, 0.14, 28, 24, 0, 9356
4, 3, 3.8, 0.14, 28, 24, 0, 9987
4, 3, 4, 0.14, 28, 24, 0, 10681
4, 3, 4.2, 0.14, 28, 24, 0, 11275
4, 3, 4.4, 0.14, 28, 24, 0, 11831
4, 3, 4.6, 0.14, 28, 24, 0, 12459
4, 3, 4.8, 0.14, 28, 24, 0, 13040
4, 3, 2, 0.16, 28, 24, 0, 4293
4, 3, 2.2, 0.16, 28, 24, 0, 4863
4, 3, 2.4, 0.16, 28, 24, 0, 5527
4, 3, 2.6, 0.16, 28, 24, 0, 6048
4, 3, 2.8, 0.16, 28, 24, 0, 6632
4, 3, 3, 0.16, 28, 24, 0, 7302
4, 3, 3.2, 0.16, 28, 24, 0, 7928
4, 3, 3.4, 0.16, 28, 24, 0, 8517
4, 3, 3.6, 0.16, 28, 24, 0, 9073
4, 3, 3.8, 0.16, 28, 24, 0, 9737
4, 3, 4, 0.16, 28, 24, 0, 10297
4, 3, 4.2, 0.16, 28, 24, 0, 10911
4, 3, 4.4, 0.16, 28, 24, 0, 11537
4, 3, 4.6, 0.16, 28, 24, 0, 12069
4, 3, 4.8, 0.16, 28, 24, 0, 12704
4, 3, 2, 0.18, 28, 24, 0, 4130
4, 3, 2.2, 0.18, 28, 24, 0, 4726
4, 3, 2.4, 0.18, 28, 24, 0, 5332
4, 3, 2.6, 0.18, 28, 24, 0, 5885
4, 3, 2.8, 0.18, 28, 24, 0, 6481
4, 3, 3, 0.18, 28, 24, 0, 7044
4, 3, 3.2, 0.18, 28, 24, 0, 7655
4, 3, 3.4, 0.18, 28, 24, 0, 8235
4, 3, 3.6, 0.18, 28, 24, 0, 8839
4, 3, 3.8, 0.18, 28, 24, 0, 9531
4, 3, 4, 0.18, 28, 24, 0, 10114
4, 3, 4.2, 0.18, 28, 24, 0, 10703
4, 3, 4.4, 0.18, 28, 24, 0, 11086
4, 3, 4.6, 0.18, 28, 24, 0, 11916
4, 3, 4.8, 0.18, 28, 24, 0, 12382
4, 3, 2, 0.2, 28, 24, 0, 3961
4, 3, 2.2, 0.2, 28, 24, 0, 4555
4, 3, 2.4, 0.2, 28, 24, 0, 5092
4, 3, 2.6, 0.2, 28, 24, 0, 5697
4, 3, 2.8, 0.2, 28, 24, 0, 6226
4, 3, 3, 0.2, 28, 24, 0, 6855
4, 3, 3.2, 0.2, 28, 24, 0, 7387
4, 3, 3.4, 0.2, 28, 24, 0, 8031
4, 3, 3.6, 0.2, 28, 24, 0, 8517
4, 3, 3.8, 0.2, 28, 24, 0, 9120
4, 3, 4, 0.2, 28, 24, 0, 9691
4, 3, 4.2, 0.2, 28, 24, 0, 10315
4, 3, 4.4, 0.2, 28, 24, 0, 10872
4, 3, 4.6, 0.2, 28, 24, 0, 11545
4, 3, 4.8, 0.2, 28, 24, 0, 12085
4, 3, 2, 0.22, 28, 24, 0, 3870
4, 3, 2.2, 0.22, 28, 24, 0, 4446
4, 3, 2.4, 0.22, 28, 24, 0, 4945
4, 3, 2.6, 0.22, 28, 24, 0, 5458
4, 3, 2.8, 0.22, 28, 24, 0, 6026
4, 3, 3, 0.22, 28, 24, 0, 6659
4, 3, 3.2, 0.22, 28, 24, 0, 7223
4, 3, 3.4, 0.22, 28, 24, 0, 7783
4, 3, 3.6, 0.22, 28, 24, 0, 8312
4, 3, 3.8, 0.22, 28, 24, 0, 8962
4, 3, 4, 0.22, 28, 24, 0, 9435
4, 3, 4.2, 0.22, 28, 24, 0, 9967
4, 3, 4.4, 0.22, 28, 24, 4, 10605
4, 3, 4.6, 0.22, 28, 24, 0, 11186
4, 3, 4.8, 0.22, 28, 24, 0, 11663
4, 3, 2, 0.24, 28, 24, 0, 3673
4, 3, 2.2, 0.24, 28, 24, 0, 4280
4, 3, 2.4, 0.24, 28, 24, 0, 4744
4, 3, 2.6, 0.24, 28, 24, 0, 5372
4, 3, 2.8, 0.24, 28, 24, 0, 5830
4, 3, 3, 0.24, 28, 24, 0, 6471
4, 3, 3.2, 0.24, 28, 24, 0, 6980
4, 3, 3.4, 0.24, 28, 24, 0, 7462
4, 3, 3.6, 0.24, 28, 24, 1, 8119
4, 3, 3.8, 0.24, 28, 24, 1, 8574
4, 3, 4, 0.24, 28, 24, 0, 9271
4, 3, 4.2, 0.24, 28, 24, 0, 9804
4, 3, 4.4, 0.24, 28, 24, 0, 10287
4, 3, 4.6, 0.24, 28, 24, 0, 10749
4, 3, 4.8, 0.24, 28, 24, 0, 11338
4, 3, 2, 0.26, 28, 24, 0, 3549
4, 3, 2.2, 0.26, 28, 24, 0, 4126
4, 3, 2.4, 0.26, 28, 24, 0, 4649
